# 2Theta  Intensity_Obs  Intensity_Fit
33.459211 0.582231 0.590266
33.470077 0.564697 0.579741
33.480944 0.548493 0.567256
33.491810 0.550372 0.553096
33.502676 0.525949 0.537586
33.513543 0.523757 0.521064
33.524409 0.525793 0.503868
33.535276 0.511859 0.486313
33.546142 0.493855 0.468681
33.557009 0.498082 0.451212
33.567875 0.480783 0.434105
33.578742 0.486888 0.417518
33.589608 0.477573 0.401574
33.600474 0.467476 0.386361
33.611341 0.466849 0.371939
33.622207 0.455108 0.358347
33.633074 0.430841 0.345604
33.643940 0.418630 0.333714
33.654807 0.399687 0.322670
33.665673 0.387867 0.312453
33.676540 0.352407 0.303039
33.687406 0.341840 0.294396
33.698272 0.327123 0.286489
33.709139 0.308023 0.279279
33.720005 0.295108 0.272726
33.730872 0.281487 0.266789
33.741738 0.266380 0.261427
33.752605 0.253777 0.256599
33.763471 0.246027 0.252264
33.774338 0.237573 0.248385
33.785204 0.229980 0.244926
33.796070 0.218787 0.241852
33.806937 0.218239 0.239130
33.817803 0.215342 0.236733
33.828670 0.215656 0.234632
33.839536 0.208063 0.232803
33.850403 0.206341 0.231224
33.861269 0.215186 0.229872
33.872135 0.214560 0.228731
33.883002 0.215969 0.227783
33.893868 0.212524 0.227011
33.904735 0.211820 0.226400
33.915601 0.216986 0.225936
33.926468 0.216438 0.225603
33.937334 0.214012 0.225386
33.948201 0.212603 0.225269
33.959067 0.218082 0.225235
33.969933 0.221057 0.225264
33.980800 0.214560 0.225337
33.991666 0.206575 0.225433
34.002533 0.215186 0.225531
34.013399 0.215421 0.225610
34.024266 0.210724 0.225652
34.035132 0.208454 0.225645
34.045998 0.210959 0.225577
34.056865 0.215812 0.225446
34.067731 0.212290 0.225254
34.078598 0.218630 0.225009
34.089464 0.211037 0.224721
34.100331 0.219022 0.224405
34.111197 0.221135 0.224074
34.122064 0.214481 0.223742
34.132930 0.222701 0.223418
34.143796 0.220587 0.223110
34.154663 0.219648 0.222819
34.165529 0.228571 0.222543
34.176396 0.224110 0.222276
34.187262 0.217299 0.222006
34.198129 0.222074 0.221717
34.208995 0.214638 0.221392
34.219862 0.223718 0.221012
34.230728 0.218160 0.220558
34.241594 0.214716 0.220014
34.252461 0.218708 0.219369
34.263327 0.219961 0.218616
34.274194 0.218317 0.217756
34.285060 0.217613 0.216796
34.295927 0.220978 0.215748
34.306793 0.218317 0.214629
34.317659 0.216673 0.213456
34.328526 0.229354 0.212250
34.339392 0.215577 0.211029
34.350259 0.218943 0.209809
34.361125 0.216282 0.208606
34.371992 0.208689 0.207433
34.382858 0.209706 0.206298
34.393725 0.212133 0.205209
34.404591 0.208454 0.204173
34.415457 0.201487 0.203192
34.426324 0.201252 0.202269
34.437190 0.208063 0.201405
34.448057 0.200391 0.200601
34.458923 0.194364 0.199856
34.469790 0.193659 0.199170
34.480656 0.187945 0.198541
34.491523 0.192720 0.197966
34.502389 0.189667 0.197446
34.513255 0.189980 0.196976
34.524122 0.191781 0.196555
34.534988 0.183875 0.196182
34.545855 0.183718 0.195852
34.556721 0.192720 0.195564
34.567588 0.192094 0.195317
34.578454 0.194834 0.195107
34.589320 0.192720 0.194933
34.600187 0.189041 0.194794
34.611053 0.191937 0.194687
34.621920 0.188728 0.194612
34.632786 0.189589 0.194567
34.643653 0.193425 0.194552
34.654519 0.182074 0.194565
34.665386 0.187632 0.194608
34.676252 0.187319 0.194679
34.687118 0.185597 0.194779
34.697985 0.184501 0.194909
34.708851 0.186928 0.195070
34.719718 0.195303 0.195263
34.730584 0.186614 0.195490
34.741451 0.191781 0.195754
34.752317 0.192329 0.196056
34.763184 0.187710 0.196400
34.774050 0.187084 0.196790
34.784916 0.188728 0.197229
34.795783 0.188885 0.197722
34.806649 0.195460 0.198273
34.817516 0.188885 0.198890
34.828382 0.194834 0.199576
34.839249 0.193894 0.200339
34.850115 0.196477 0.201185
34.860982 0.198278 0.202122
34.871848 0.193894 0.203157
34.882714 0.209941 0.204298
34.893581 0.203053 0.205552
34.904447 0.202427 0.206928
34.915314 0.201174 0.208434
34.926180 0.209315 0.210077
34.937047 0.211977 0.211865
34.947913 0.216047 0.213804
34.958779 0.225832 0.215900
34.969646 0.220274 0.218158
34.980512 0.230215 0.220580
34.991379 0.231233 0.223168
35.002245 0.233033 0.225920
35.013112 0.235147 0.228831
35.023978 0.238121 0.231893
35.034845 0.244462 0.235093
35.045711 0.244227 0.238411
35.056577 0.247828 0.241822
35.067444 0.247358 0.245296
35.078310 0.250333 0.248793
35.089177 0.248297 0.252269
35.100043 0.256595 0.255674
35.110910 0.254716 0.258958
35.121776 0.254716 0.262067
35.132643 0.253855 0.264955
35.143509 0.259100 0.267581
35.154375 0.249785 0.269913
35.165242 0.256830 0.271932
35.176108 0.246810 0.273628
35.186975 0.255812 0.274999
35.197841 0.256125 0.276051
35.208708 0.265205 0.276792
35.219574 0.260665 0.277230
35.230440 0.270763 0.277371
35.241307 0.267554 0.277222
35.252173 0.277417 0.276789
35.263040 0.272094 0.276082
35.273906 0.275538 0.275117
35.284773 0.288532 0.273916
35.295639 0.276477 0.272511
35.306506 0.276712 0.270939
35.317372 0.279687 0.269244
35.328238 0.286419 0.267472
35.339105 0.307162 0.265667
35.349971 0.288845 0.263870
35.360838 0.302153 0.262118
35.371704 0.310841 0.260442
35.382571 0.311468 0.258867
35.393437 0.298004 0.257411
35.404303 0.317339 0.256090
35.415170 0.308963 0.254913
35.426036 0.301370 0.253887
35.436903 0.306928 0.253013
35.447769 0.302466 0.252287
35.458636 0.290568 0.251701
35.469502 0.287593 0.251242
35.480369 0.282505 0.250889
35.491235 0.278200 0.250618
35.502101 0.272798 0.250401
35.512968 0.261761 0.250209
35.523834 0.260274 0.250011
35.534701 0.251037 0.249782
35.545567 0.246732 0.249500
35.556434 0.239530 0.249153
35.567300 0.249393 0.248733
35.578167 0.235695 0.248239
35.589033 0.231859 0.247676
35.599899 0.243757 0.247050
35.610766 0.231546 0.246368
35.621632 0.234129 0.245633
35.632499 0.234990 0.244846
35.643365 0.229902 0.244002
35.654232 0.233346 0.243092
35.665098 0.238043 0.242105
35.675964 0.232955 0.241030
35.686831 0.241879 0.239855
35.697697 0.237339 0.238577
35.708564 0.237886 0.237195
35.719430 0.231389 0.235718
35.730297 0.240313 0.234160
35.741163 0.254560 0.232542
35.752030 0.241722 0.230888
35.762896 0.246262 0.229226
35.773762 0.243053 0.227582
35.784629 0.241096 0.225983
35.795495 0.243209 0.224452
35.806362 0.244775 0.223011
35.817228 0.236321 0.221676
35.828095 0.241096 0.220463
35.838961 0.228337 0.219383
35.849828 0.233033 0.218445
35.860694 0.234755 0.217657
35.871560 0.231233 0.217023
35.882427 0.230137 0.216548
35.893293 0.231937 0.216233
35.904160 0.228650 0.216080
35.915026 0.225362 0.216089
35.925893 0.223640 0.216259
35.936759 0.226301 0.216587
35.947626 0.222779 0.217070
35.958492 0.216125 0.217704
35.969358 0.224892 0.218481
35.980225 0.214873 0.219395
35.991091 0.222231 0.220434
36.001958 0.215812 0.221586
36.012824 0.209863 0.222835
36.023691 0.211585 0.224162
36.034557 0.216204 0.225544
36.045423 0.218317 0.226953
36.056290 0.216125 0.228356
36.067156 0.221840 0.229718
36.078023 0.227397 0.230996
36.088889 0.217847 0.232147
36.099756 0.214716 0.233128
36.110622 0.226145 0.233896
36.121489 0.218395 0.234416
36.132355 0.231859 0.234659
36.143221 0.220587 0.234610
36.154088 0.219256 0.234265
36.164954 0.222466 0.233635
36.175821 0.231624 0.232743
36.186687 0.221370 0.231620
36.197554 0.233346 0.230304
36.208420 0.225675 0.228836
36.219287 0.226067 0.227259
36.230153 0.228963 0.225610
36.241019 0.227006 0.223925
36.251886 0.235147 0.222235
36.262752 0.235538 0.220564
36.273619 0.231624 0.218933
36.284485 0.226380 0.217359
36.295352 0.224579 0.215854
36.306218 0.228337 0.214427
36.317084 0.220744 0.213086
36.327951 0.219100 0.211833
36.338817 0.212916 0.210671
36.349684 0.211663 0.209602
36.360550 0.214716 0.208624
36.371417 0.194207 0.207738
36.382283 0.199452 0.206939
36.393150 0.196947 0.206227
36.404016 0.196321 0.205597
36.414882 0.200235 0.205046
36.425749 0.199687 0.204570
36.436615 0.191624 0.204166
36.447482 0.191781 0.203829
36.458348 0.191937 0.203555
36.469215 0.193112 0.203342
36.480081 0.184188 0.203185
36.490947 0.191859 0.203080
36.501814 0.192094 0.203025
36.512680 0.184188 0.203017
36.523547 0.182074 0.203054
36.534413 0.189354 0.203132
36.545280 0.192955 0.203250
36.556146 0.196947 0.203407
36.567013 0.189824 0.203602
36.577879 0.187319 0.203833
36.588745 0.200235 0.204099
36.599612 0.190920 0.204402
36.610478 0.194521 0.204740
36.621345 0.193268 0.205115
36.632211 0.186145 0.205526
36.643078 0.198982 0.205976
36.653944 0.189667 0.206465
36.664811 0.191546 0.206995
36.675677 0.193033 0.207568
36.686543 0.194755 0.208187
36.697410 0.193581 0.208853
36.708276 0.196477 0.209571
36.719143 0.197339 0.210343
36.730009 0.198748 0.211172
36.740876 0.191155 0.212063
36.751742 0.195695 0.213019
36.762608 0.192407 0.214045
36.773475 0.199843 0.215145
36.784341 0.194677 0.216324
36.795208 0.203444 0.217587
36.806074 0.193346 0.218939
36.816941 0.196243 0.220386
36.827807 0.202505 0.221933
36.838674 0.207671 0.223584
36.849540 0.201018 0.225347
36.860406 0.208532 0.227226
36.871273 0.214325 0.229228
36.882139 0.207202 0.231357
36.893006 0.212681 0.233620
36.903872 0.217221 0.236021
36.914739 0.221370 0.238565
36.925605 0.228806 0.241256
36.936472 0.217926 0.244098
36.947338 0.227084 0.247094
36.958204 0.220744 0.250246
36.969071 0.227397 0.253557
36.979937 0.234051 0.257028
36.990804 0.230607 0.260662
37.001670 0.236634 0.264461
37.012537 0.241409 0.268433
37.023403 0.235303 0.272588
37.034270 0.246341 0.276939
37.045136 0.246967 0.281509
37.056002 0.254403 0.286325
37.066869 0.261135 0.291424
37.077735 0.273425 0.296849
37.088602 0.293777 0.302651
37.099468 0.288297 0.308888
37.110335 0.291115 0.315625
37.121201 0.306536 0.322928
37.132067 0.317417 0.330866
37.142934 0.327750 0.339508
37.153800 0.344344 0.348920
37.164667 0.357104 0.359161
37.175533 0.380978 0.370285
37.186400 0.391937 0.382335
37.197266 0.400783 0.395344
37.208133 0.410176 0.409332
37.218999 0.432642 0.424304
37.229865 0.451898 0.440246
37.240732 0.464892 0.457130
37.251598 0.488924 0.474904
37.262465 0.472642 0.493490
37.273331 0.487123 0.512782
37.284198 0.504110 0.532639
37.295064 0.515147 0.552876
37.305931 0.521331 0.573265
37.316797 0.521879 0.593522
37.327663 0.533229 0.613304
37.338530 0.535108 0.632217
37.349396 0.543640 0.649816
37.360263 0.535734 0.665623
37.371129 0.546771 0.679150
37.381996 0.544110 0.689934
37.392862 0.542231 0.697571
37.403728 0.553112 0.701758
37.414595 0.557730 0.702321
37.425461 0.562975 0.699237
37.436328 0.573307 0.692637
37.447194 0.566027 0.682795
37.458061 0.586380 0.670095
37.468927 0.588963 0.654999
37.479794 0.587632 0.638008
37.490660 0.597104 0.619625
37.501526 0.602505 0.600329
37.512393 0.620196 0.580550
37.523259 0.631468 0.560666
37.534126 0.633581 0.540995
37.544992 0.649159 0.521796
37.555859 0.670685 0.503276
37.566725 0.667084 0.485592
37.577591 0.681800 0.468861
37.588458 0.683757 0.453162
37.599324 0.670137 0.438548
37.610191 0.674677 0.425042
37.621057 0.664031 0.412648
37.631924 0.649237 0.401348
37.642790 0.633425 0.391108
37.653657 0.619648 0.381878
37.664523 0.590059 0.373594
37.675389 0.566888 0.366180
37.686256 0.556164 0.359548
37.697122 0.525871 0.353604
37.707989 0.497534 0.348247
37.718855 0.476947 0.343375
37.729722 0.452759 0.338889
37.740588 0.448141 0.334699
37.751455 0.428571 0.330724
37.762321 0.404149 0.326900
37.773187 0.388180 0.323179
37.784054 0.366967 0.319530
37.794920 0.357808 0.315936
37.805787 0.351155 0.312395
37.816653 0.336204 0.308912
37.827520 0.331977 0.305498
37.838386 0.317260 0.302163
37.849252 0.308806 0.298918
37.860119 0.312016 0.295766
37.870985 0.314834 0.292708
37.881852 0.305832 0.289735
37.892718 0.305440 0.286832
37.903585 0.299648 0.283981
37.914451 0.306614 0.281159
37.925318 0.302701 0.278340
37.936184 0.301135 0.275502
37.947050 0.305910 0.272626
37.957917 0.296360 0.269698
37.968783 0.301213 0.266714
37.979650 0.290802 0.263677
37.990516 0.271781 0.260597
38.001383 0.282740 0.257494
38.012249 0.267945 0.254387
38.023116 0.262309 0.251299
38.033982 0.257221 0.248255
38.044848 0.251977 0.245276
38.055715 0.243914 0.242379
38.066581 0.240157 0.239580
38.077448 0.228415 0.236890
38.088314 0.231389 0.234318
38.099181 0.225675 0.231867
38.110047 0.211585 0.229542
38.120914 0.213151 0.227340
38.131780 0.206106 0.225260
38.142646 0.208767 0.223300
38.153513 0.201722 0.221454
38.164379 0.198826 0.219718
38.175246 0.200157 0.218087
38.186112 0.196399 0.216554
38.196979 0.192564 0.215115
38.207845 0.203053 0.213765
38.218711 0.197025 0.212498
38.229578 0.188885 0.211309
38.240444 0.197182 0.210194
38.251311 0.190763 0.209148
38.262177 0.197886 0.208168
38.273044 0.189667 0.207248
38.283910 0.186067 0.206386
38.294777 0.190137 0.205578
38.305643 0.190841 0.204818
38.316509 0.188258 0.204106
38.327376 0.200939 0.203436
38.338242 0.193033 0.202805
38.349109 0.189354 0.202212
38.359975 0.200861 0.201652
38.370842 0.189746 0.201124
38.381708 0.188806 0.200625
38.392575 0.191937 0.200153
38.403441 0.193581 0.199706
38.414307 0.187162 0.199282
38.425174 0.192407 0.198879
38.436040 0.192016 0.198496
38.446907 0.197025 0.198131
38.457773 0.187554 0.197784
38.468640 0.185832 0.197453
38.479506 0.188023 0.197136
38.490372 0.192329 0.196834
38.501239 0.186223 0.196545
38.512105 0.189198 0.196268
38.522972 0.189041 0.196003
38.533838 0.187632 0.195749
38.544705 0.191781 0.195505
38.555571 0.189198 0.195271
38.566438 0.186849 0.195046
38.577304 0.187945 0.194830
38.588170 0.188728 0.194622
38.599037 0.185519 0.194422
38.609903 0.197573 0.194230
38.620770 0.182074 0.194045
38.631636 0.190294 0.193866
38.642503 0.186614 0.193694
38.653369 0.195930 0.193528
38.664235 0.188102 0.193368
38.675102 0.187476 0.193214
38.685968 0.190685 0.193065
38.696835 0.187241 0.192921
38.707701 0.190294 0.192783
38.718568 0.189511 0.192649
38.729434 0.189198 0.192520
38.740301 0.192016 0.192395
38.751167 0.190685 0.192274
38.762033 0.192094 0.192158
38.772900 0.187867 0.192045
38.783766 0.191703 0.191937
38.794633 0.196791 0.191832
38.805499 0.187397 0.191730
38.816366 0.187867 0.191633
38.827232 0.184814 0.191538
38.838099 0.195695 0.191447
38.848965 0.196399 0.191359
38.859831 0.191624 0.191274
38.870698 0.181840 0.191192
38.881564 0.189667 0.191113
38.892431 0.183483 0.191037
38.903297 0.189276 0.190964
38.914164 0.189980 0.190893
38.925030 0.186458 0.190825
38.935896 0.188963 0.190760
38.946763 0.197417 0.190697
38.957629 0.184423 0.190636
38.968496 0.184736 0.190579
38.979362 0.193112 0.190523
38.990229 0.187789 0.190470
39.001095 0.188806 0.190420
39.011962 0.194207 0.190371
39.022828 0.184266 0.190325
39.033694 0.196791 0.190282
39.044561 0.186223 0.190240
39.055427 0.181292 0.190201
39.066294 0.184110 0.190164
39.077160 0.193112 0.190129
39.088027 0.193816 0.190097
39.098893 0.183249 0.190066
39.109760 0.192172 0.190038
39.120626 0.185988 0.190011
39.131492 0.184971 0.189987
39.142359 0.193816 0.189964
39.153225 0.197808 0.189943
39.164092 0.188102 0.189924
39.174958 0.191155 0.189907
39.185825 0.196556 0.189891
39.196691 0.189589 0.189877
39.207558 0.191937 0.189864
39.218424 0.192094 0.189851
39.229290 0.195538 0.189840
39.240157 0.185440 0.189829
39.251023 0.191076 0.189819
39.261890 0.191311 0.189809
39.272756 0.189902 0.189800
39.283623 0.182622 0.189790
39.294489 0.185205 0.189781
39.305355 0.193112 0.189772
39.316222 0.188337 0.189763
39.327088 0.184658 0.189755
39.337955 0.198591 0.189747
39.348821 0.179100 0.189740
39.359688 0.186067 0.189735
39.370554 0.191546 0.189730
39.381421 0.193425 0.189727
39.392287 0.186614 0.189725
39.403153 0.188493 0.189726
39.414020 0.192564 0.189728
39.424886 0.185910 0.189732
39.435753 0.181918 0.189738
39.446619 0.185049 0.189746
39.457486 0.189354 0.189757
39.468352 0.187319 0.189770
39.479219 0.189667 0.189785
39.490085 0.189824 0.189803
39.500951 0.190998 0.189823
39.511818 0.189667 0.189846
39.522684 0.197886 0.189871
39.533551 0.189432 0.189900
39.544417 0.192955 0.189931
39.555284 0.194755 0.189965
39.566150 0.189276 0.190003
39.577016 0.193659 0.190044
39.587883 0.187319 0.190088
39.598749 0.191233 0.190135
39.609616 0.186067 0.190187
39.620482 0.192485 0.190243
39.631349 0.195382 0.190303
39.642215 0.187945 0.190367
39.653082 0.185910 0.190437
39.663948 0.195303 0.190512
39.674814 0.188493 0.190593
39.685681 0.182309 0.190681
39.696547 0.190528 0.190775
39.707414 0.188571 0.190877
39.718280 0.181605 0.190988
39.729147 0.194834 0.191108
39.740013 0.188337 0.191238
39.750879 0.188728 0.191379
39.761746 0.185049 0.191533
39.772612 0.186693 0.191701
39.783479 0.184814 0.191883
39.794345 0.184658 0.192083
39.805212 0.194677 0.192301
39.816078 0.194677 0.192538
39.826945 0.186067 0.192797
39.837811 0.189198 0.193080
39.848677 0.187006 0.193389
39.859544 0.186380 0.193725
39.870410 0.186849 0.194090
39.881277 0.186458 0.194487
39.892143 0.194755 0.194918
39.903010 0.196556 0.195384
39.913876 0.198121 0.195888
39.924743 0.196243 0.196431
39.935609 0.196243 0.197014
39.946475 0.198278 0.197639
39.957342 0.195695 0.198307
39.968208 0.195460 0.199017
39.979075 0.200391 0.199771
39.989941 0.196086 0.200567
40.000808 0.202661 0.201404
40.011674 0.204932 0.202279
40.022540 0.206732 0.203189
40.033407 0.209159 0.204128
40.044273 0.205871 0.205089
40.055140 0.207045 0.206064
40.066006 0.203366 0.207042
40.076873 0.206027 0.208011
40.087739 0.213307 0.208957
40.098606 0.212994 0.209864
40.109472 0.209706 0.210718
40.120338 0.216282 0.211502
40.131205 0.203601 0.212205
40.142071 0.214481 0.212817
40.152938 0.201957 0.213331
40.163804 0.214168 0.213746
40.174671 0.213542 0.214067
40.185537 0.208767 0.214301
40.196404 0.217691 0.214461
40.207270 0.203757 0.214561
40.218136 0.207906 0.214616
40.229003 0.211898 0.214641
40.239869 0.207358 0.214650
40.250736 0.212133 0.214653
40.261602 0.212211 0.214658
40.272469 0.222622 0.214668
40.283335 0.212290 0.214685
40.294201 0.221683 0.214704
40.305068 0.212838 0.214720
40.315934 0.212759 0.214723
40.326801 0.224892 0.214700
40.337667 0.218160 0.214640
40.348534 0.225519 0.214529
40.359400 0.218395 0.214357
40.370267 0.220744 0.214114
40.381133 0.224031 0.213797
40.391999 0.221605 0.213403
40.402866 0.226536 0.212936
40.413732 0.222701 0.212402
40.424599 0.218082 0.211812
40.435465 0.222544 0.211175
40.446332 0.223405 0.210505
40.457198 0.211585 0.209812
40.468065 0.214951 0.209107
40.478931 0.215577 0.208399
40.489797 0.216204 0.207693
40.500664 0.217691 0.206997
40.511530 0.205166 0.206314
40.522397 0.208689 0.205647
40.533263 0.200705 0.204998
40.544130 0.202348 0.204372
40.554996 0.212524 0.203768
40.565863 0.195930 0.203191
40.576729 0.202427 0.202643
40.587595 0.201174 0.202126
40.598462 0.195460 0.201642
40.609328 0.191859 0.201194
40.620195 0.193425 0.200784
40.631061 0.189980 0.200412
40.641928 0.190607 0.200079
40.652794 0.186223 0.199784
40.663660 0.197886 0.199529
40.674527 0.196243 0.199310
40.685393 0.191311 0.199127
40.696260 0.197573 0.198977
40.707126 0.190763 0.198857
40.717993 0.197495 0.198764
40.728859 0.197730 0.198695
40.739726 0.192094 0.198644
40.750592 0.198748 0.198607
40.761458 0.195147 0.198579
40.772325 0.188415 0.198556
40.783191 0.196477 0.198531
40.794058 0.194442 0.198501
40.804924 0.193112 0.198462
40.815791 0.188650 0.198411
40.826657 0.193894 0.198347
40.837523 0.188885 0.198268
40.848390 0.194207 0.198176
40.859256 0.198121 0.198071
40.870123 0.192016 0.197955
40.880989 0.195851 0.197830
40.891856 0.191076 0.197698
40.902722 0.196947 0.197561
40.913589 0.197573 0.197421
40.924455 0.196399 0.197280
40.935321 0.202192 0.197138
40.946188 0.197965 0.196996
40.957054 0.191546 0.196857
40.967921 0.191546 0.196721
40.978787 0.200470 0.196589
40.989654 0.196086 0.196464
41.000520 0.195538 0.196345
41.011387 0.193190 0.196234
41.022253 0.195147 0.196134
41.033119 0.195930 0.196044
41.043986 0.188806 0.195967
41.054852 0.200470 0.195903
41.065719 0.190294 0.195853
41.076585 0.191859 0.195818
41.087452 0.201800 0.195799
41.098318 0.194364 0.195796
41.109184 0.196243 0.195811
41.120051 0.188728 0.195843
41.130917 0.190215 0.195893
41.141784 0.190841 0.195962
41.152650 0.191624 0.196050
41.163517 0.194755 0.196159
41.174383 0.191624 0.196289
41.185250 0.192329 0.196441
41.196116 0.185519 0.196616
41.206982 0.182544 0.196815
41.217849 0.194990 0.197040
41.228715 0.198278 0.197291
41.239582 0.184344 0.197570
41.250448 0.192407 0.197878
41.261315 0.189667 0.198216
41.272181 0.192955 0.198587
41.283048 0.196243 0.198990
41.293914 0.194286 0.199428
41.304780 0.195068 0.199903
41.315647 0.193425 0.200414
41.326513 0.190059 0.200963
41.337380 0.195382 0.201552
41.348246 0.190294 0.202179
41.359113 0.200078 0.202846
41.369979 0.192798 0.203552
41.380845 0.198513 0.204296
41.391712 0.199139 0.205076
41.402578 0.194442 0.205889
41.413445 0.198591 0.206732
41.424311 0.201879 0.207600
41.435178 0.199530 0.208485
41.446044 0.195147 0.209381
41.456911 0.207906 0.210278
41.467777 0.197495 0.211166
41.478643 0.209863 0.212035
41.489510 0.207906 0.212875
41.500376 0.206810 0.213675
41.511243 0.210724 0.214427
41.522109 0.210802 0.215127
41.532976 0.203131 0.215770
41.543842 0.208767 0.216358
41.554709 0.213072 0.216893
41.565575 0.205245 0.217379
41.576441 0.213933 0.217824
41.587308 0.215108 0.218233
41.598174 0.212916 0.218612
41.609041 0.218160 0.218966
41.619907 0.204540 0.219298
41.630774 0.213777 0.219608
41.641640 0.205166 0.219893
41.652507 0.215577 0.220152
41.663373 0.214638 0.220379
41.674239 0.218474 0.220572
41.685106 0.221213 0.220728
41.695972 0.216125 0.220845
41.706839 0.222544 0.220925
41.717705 0.221683 0.220973
41.728572 0.214168 0.220998
41.739438 0.214247 0.221008
41.750304 0.234442 0.221016
41.761171 0.228885 0.221035
41.772037 0.228650 0.221078
41.782904 0.230137 0.221157
41.793770 0.226145 0.221284
41.804637 0.230685 0.221468
41.815503 0.230137 0.221714
41.826370 0.234286 0.222028
41.837236 0.233268 0.222412
41.848102 0.228650 0.222864
41.858969 0.217926 0.223381
41.869835 0.234990 0.223955
41.880702 0.228885 0.224580
41.891568 0.226380 0.225242
41.902435 0.224188 0.225930
41.913301 0.227476 0.226630
41.924168 0.217456 0.227327
41.935034 0.225440 0.228007
41.945900 0.223170 0.228656
41.956767 0.226771 0.229265
41.967633 0.220822 0.229822
41.978500 0.223875 0.230321
41.989366 0.219961 0.230756
42.000233 0.223170 0.231122
42.011099 0.224736 0.231417
42.021965 0.229824 0.231636
42.032832 0.214247 0.231777
42.043698 0.218395 0.231838
42.054565 0.222544 0.231816
42.065431 0.222622 0.231713
42.076298 0.226693 0.231530
42.087164 0.222153 0.231271
42.098031 0.222074 0.230943
42.108897 0.221370 0.230556
42.119763 0.217769 0.230123
42.130630 0.222153 0.229658
42.141496 0.222544 0.229176
42.152363 0.220196 0.228694
42.163229 0.220978 0.228229
42.174096 0.223562 0.227797
42.184962 0.229902 0.227412
42.195828 0.230528 0.227087
42.206695 0.240861 0.226834
42.217561 0.232642 0.226661
42.228428 0.232642 0.226575
42.239294 0.233033 0.226582
42.250161 0.232407 0.226683
42.261027 0.236164 0.226880
42.271894 0.238669 0.227171
42.282760 0.237495 0.227554
42.293626 0.237495 0.228025
42.304493 0.234286 0.228577
42.315359 0.236634 0.229205
42.326226 0.239765 0.229900
42.337092 0.237573 0.230654
42.347959 0.238043 0.231456
42.358825 0.243601 0.232297
42.369692 0.232720 0.233163
42.380558 0.242348 0.234040
42.391424 0.234990 0.234913
42.402291 0.234129 0.235766
42.413157 0.232407 0.236582
42.424024 0.240470 0.237342
42.434890 0.234442 0.238032
42.445757 0.241096 0.238638
42.456623 0.230450 0.239150
42.467489 0.237965 0.239563
42.478356 0.229902 0.239877
42.489222 0.234521 0.240096
42.500089 0.239765 0.240230
42.510955 0.239765 0.240289
42.521822 0.236164 0.240287
42.532688 0.243131 0.240241
42.543555 0.239843 0.240164
42.554421 0.238356 0.240072
42.565287 0.241096 0.239978
42.576154 0.246732 0.239893
42.587020 0.231624 0.239830
42.597887 0.248532 0.239798
42.608753 0.233033 0.239807
42.619620 0.245323 0.239866
42.630486 0.252524 0.239983
42.641353 0.254795 0.240165
42.652219 0.256360 0.240419
42.663085 0.252994 0.240751
42.673952 0.249863 0.241165
42.684818 0.260039 0.241663
42.695685 0.260196 0.242244
42.706551 0.253933 0.242907
42.717418 0.251898 0.243646
42.728284 0.260744 0.244453
42.739151 0.252368 0.245318
42.750017 0.247045 0.246227
42.760883 0.249002 0.247165
42.771750 0.250098 0.248115
42.782616 0.232250 0.249060
42.793483 0.237965 0.249982
42.804349 0.226067 0.250866
42.815216 0.227162 0.251702
42.826082 0.228650 0.252482
42.836948 0.224579 0.253204
42.847815 0.225753 0.253875
42.858681 0.223092 0.254503
42.869548 0.223483 0.255107
42.880414 0.217691 0.255704
42.891281 0.214795 0.256319
42.902147 0.215186 0.256975
42.913014 0.217299 0.257697
42.923880 0.212055 0.258511
42.934746 0.214090 0.259440
42.945613 0.218787 0.260508
42.956479 0.212838 0.261736
42.967346 0.224892 0.263147
42.978212 0.220431 0.264763
42.989079 0.220509 0.266603
42.999945 0.221605 0.268691
43.010811 0.217613 0.271047
43.021678 0.223875 0.273695
43.032544 0.220117 0.276658
43.043411 0.217534 0.279962
43.054277 0.238356 0.283633
43.065144 0.230450 0.287698
43.076010 0.237025 0.292188
43.086877 0.250333 0.297134
43.097743 0.254403 0.302569
43.108609 0.265832 0.308528
43.119476 0.268885 0.315047
43.130342 0.278904 0.322165
43.141209 0.295108 0.329919
43.152075 0.311937 0.338349
43.162942 0.331115 0.347495
43.173808 0.337926 0.357395
43.184675 0.364070 0.368086
43.195541 0.376673 0.379602
43.206407 0.410568 0.391970
43.217274 0.439139 0.405216
43.228140 0.452290 0.419352
43.239007 0.485793 0.434382
43.249873 0.502857 0.450299
43.260740 0.527515 0.467081
43.271606 0.553816 0.484694
43.282472 0.586223 0.503089
43.293339 0.594364 0.522208
43.304205 0.628493 0.541985
43.315072 0.629511 0.562351
43.325938 0.649315 0.583237
43.336805 0.684697 0.604583
43.347671 0.675538 0.626338
43.358538 0.698395 0.648458
43.369404 0.703170 0.670904
43.380270 0.702701 0.693635
43.391137 0.732211 0.716596
43.402003 0.736360 0.739700
43.412870 0.755695 0.762822
43.423736 0.771898 0.785775
43.434603 0.786145 0.808309
43.445469 0.803053 0.830096
43.456336 0.811272 0.850734
43.467202 0.804384 0.869750
43.478068 0.819100 0.886623
43.488935 0.842975 0.900805
43.499801 0.837417 0.911757
43.510668 0.850254 0.918995
43.521534 0.866458 0.922129
43.532401 0.888297 0.920905
43.543267 0.893151 0.915231
43.554133 0.922583 0.905186
43.565000 0.931820 0.891018
