# 2Theta  Intensity_Obs  Intensity_Fit
29.742888 0.103753 0.101452
29.753755 0.099169 0.101463
29.764621 0.101630 0.101474
29.775488 0.103107 0.101485
29.786354 0.099569 0.101497
29.797220 0.104183 0.101508
29.808087 0.103660 0.101520
29.818953 0.100338 0.101532
29.829820 0.105045 0.101543
29.840686 0.101323 0.101555
29.851553 0.099200 0.101567
29.862419 0.105014 0.101579
29.873286 0.101938 0.101592
29.884152 0.101015 0.101604
29.895018 0.104337 0.101617
29.905885 0.104675 0.101629
29.916751 0.104737 0.101642
29.927618 0.100954 0.101655
29.938484 0.098800 0.101668
29.949351 0.102615 0.101681
29.960217 0.100615 0.101694
29.971083 0.101661 0.101707
29.981950 0.099662 0.101720
29.992816 0.101661 0.101734
30.003683 0.100554 0.101747
30.014549 0.102799 0.101761
30.025416 0.102768 0.101775
30.036282 0.100954 0.101789
30.047149 0.101138 0.101803
30.058015 0.102184 0.101817
30.068881 0.102030 0.101832
30.079748 0.102215 0.101846
30.090614 0.102522 0.101861
30.101481 0.100215 0.101875
30.112347 0.104122 0.101890
30.123214 0.101384 0.101905
30.134080 0.099323 0.101920
30.144947 0.103660 0.101936
30.155813 0.097755 0.101951
30.166679 0.102553 0.101967
30.177546 0.100492 0.101982
30.188412 0.101600 0.101998
30.199279 0.103107 0.102014
30.210145 0.097878 0.102030
30.221012 0.101292 0.102047
30.231878 0.104337 0.102063
30.242745 0.100954 0.102080
30.253611 0.102492 0.102097
30.264477 0.101292 0.102114
30.275344 0.101630 0.102131
30.286210 0.103230 0.102148
30.297077 0.101323 0.102166
30.307943 0.104368 0.102183
30.318810 0.102153 0.102201
30.329676 0.102738 0.102219
30.340542 0.101200 0.102238
30.351409 0.103876 0.102256
30.362275 0.104799 0.102275
30.373142 0.104491 0.102294
30.384008 0.102953 0.102313
30.394875 0.101107 0.102333
30.405741 0.101169 0.102352
30.416608 0.102522 0.102372
30.427474 0.102799 0.102392
30.438340 0.101969 0.102413
30.449207 0.106736 0.102433
30.460073 0.101692 0.102454
30.470940 0.102953 0.102475
30.481806 0.104122 0.102497
30.492673 0.102184 0.102519
30.503539 0.102399 0.102541
30.514406 0.101169 0.102563
30.525272 0.103599 0.102586
30.536138 0.103876 0.102609
30.547005 0.103414 0.102633
30.557871 0.103322 0.102656
30.568738 0.104583 0.102681
30.579604 0.101200 0.102705
30.590471 0.105321 0.102730
30.601337 0.104522 0.102756
30.612203 0.100954 0.102781
30.623070 0.104552 0.102808
30.633936 0.103230 0.102834
30.644803 0.101600 0.102862
30.655669 0.102707 0.102889
30.666536 0.103291 0.102917
30.677402 0.100984 0.102946
30.688269 0.103261 0.102975
30.699135 0.107567 0.103005
30.710001 0.100338 0.103036
30.720868 0.103014 0.103067
30.731734 0.100584 0.103098
30.742601 0.100523 0.103131
30.753467 0.103168 0.103164
30.764334 0.103783 0.103198
30.775200 0.104552 0.103232
30.786066 0.104460 0.103268
30.796933 0.101815 0.103304
30.807799 0.102522 0.103341
30.818666 0.104306 0.103379
30.829532 0.104368 0.103418
30.840399 0.102830 0.103458
30.851265 0.105137 0.103499
30.862132 0.101107 0.103541
30.872998 0.100646 0.103584
30.883864 0.105691 0.103628
30.894731 0.102984 0.103674
30.905597 0.103876 0.103721
30.916464 0.102676 0.103769
30.927330 0.106337 0.103819
30.938197 0.103476 0.103870
30.949063 0.106244 0.103923
30.959930 0.107905 0.103978
30.970796 0.107936 0.104034
30.981662 0.102922 0.104092
30.992529 0.104337 0.104152
31.003395 0.101600 0.104215
31.014262 0.102061 0.104279
31.025128 0.102369 0.104346
31.035995 0.104183 0.104416
31.046861 0.105383 0.104488
31.057727 0.104799 0.104563
31.068594 0.107013 0.104640
31.079460 0.105260 0.104722
31.090327 0.105598 0.104806
31.101193 0.106121 0.104894
31.112060 0.106890 0.104986
31.122926 0.101876 0.105082
31.133793 0.103845 0.105183
31.144659 0.103568 0.105288
31.155525 0.106337 0.105399
31.166392 0.104799 0.105515
31.177258 0.103630 0.105637
31.188125 0.105383 0.105766
31.198991 0.105998 0.105901
31.209858 0.104583 0.106045
31.220724 0.105352 0.106196
31.231591 0.106152 0.106358
31.242457 0.107290 0.106529
31.253323 0.107198 0.106713
31.264190 0.107844 0.106909
31.275056 0.106213 0.107120
31.285923 0.107321 0.107348
31.296789 0.106921 0.107595
31.307656 0.107844 0.107865
31.318522 0.107229 0.108160
31.329389 0.110212 0.108484
31.340255 0.109074 0.108842
31.351121 0.110920 0.109239
31.361988 0.109843 0.109680
31.372854 0.110827 0.110170
31.383721 0.112704 0.110717
31.394587 0.113288 0.111325
31.405454 0.115595 0.112003
31.416320 0.111596 0.112754
31.427186 0.115995 0.113585
31.438053 0.114119 0.114501
31.448919 0.114611 0.115504
31.459786 0.114334 0.116596
31.470652 0.115934 0.117777
31.481519 0.119502 0.119040
31.492385 0.114519 0.120375
31.503252 0.118548 0.121768
31.514118 0.124577 0.123198
31.524984 0.124423 0.124641
31.535851 0.128484 0.126078
31.546717 0.123439 0.127499
31.557584 0.130606 0.128915
31.568450 0.132913 0.130359
31.579317 0.133159 0.131887
31.590183 0.135035 0.133569
31.601050 0.135681 0.135486
31.611916 0.138081 0.137714
31.622782 0.138911 0.140326
31.633649 0.148539 0.143381
31.644515 0.150261 0.146928
31.655382 0.154106 0.150997
31.666248 0.158136 0.155603
31.677115 0.161704 0.160742
31.687981 0.169978 0.166391
31.698847 0.175208 0.172508
31.709714 0.181083 0.179027
31.720580 0.188065 0.185856
31.731447 0.193264 0.192870
31.742313 0.204122 0.199901
31.753180 0.211104 0.206746
31.764046 0.215042 0.213181
31.774913 0.220671 0.218995
31.785779 0.233620 0.224015
31.796645 0.242356 0.228116
31.807512 0.247278 0.231220
31.818378 0.248877 0.233270
31.829245 0.259643 0.234220
31.840111 0.259213 0.234041
31.850978 0.261581 0.232725
31.861844 0.259582 0.230289
31.872710 0.253830 0.226771
31.883577 0.249369 0.222221
31.894443 0.243371 0.216712
31.905310 0.237711 0.210355
31.916176 0.233313 0.203315
31.927043 0.218671 0.195808
31.937909 0.200984 0.188079
31.948776 0.199877 0.180368
31.959642 0.179729 0.172883
31.970508 0.178222 0.165782
31.981375 0.165211 0.159171
31.992241 0.159274 0.153113
32.003108 0.151153 0.147631
32.013974 0.144325 0.142724
32.024841 0.135866 0.138370
32.035707 0.134820 0.134536
32.046574 0.126884 0.131181
32.057440 0.125223 0.128260
32.068306 0.119655 0.125729
32.079173 0.120640 0.123539
32.090039 0.117195 0.121649
32.100906 0.117041 0.120017
32.111772 0.116026 0.118607
32.122639 0.117779 0.117385
32.133505 0.112765 0.116321
32.144371 0.112396 0.115392
32.155238 0.111719 0.114575
32.166104 0.113657 0.113853
32.176971 0.108213 0.113210
32.187837 0.110674 0.112635
32.198704 0.111012 0.112117
32.209570 0.110950 0.111649
32.220437 0.111596 0.111222
32.231303 0.107290 0.110833
32.242169 0.105844 0.110476
32.253036 0.107751 0.110147
32.263902 0.108459 0.109844
32.274769 0.109382 0.109564
32.285635 0.105444 0.109304
32.296502 0.105137 0.109063
32.307368 0.108428 0.108839
32.318235 0.101907 0.108630
32.329101 0.106829 0.108435
32.339967 0.107167 0.108253
32.350834 0.107044 0.108084
32.361700 0.107536 0.107925
32.372567 0.104276 0.107776
32.383433 0.105475 0.107636
32.394300 0.107567 0.107505
32.405166 0.104491 0.107382
32.416033 0.104183 0.107267
32.426899 0.105998 0.107158
32.437765 0.104952 0.107056
32.448632 0.107198 0.106960
32.459498 0.108274 0.106869
32.470365 0.104829 0.106784
32.481231 0.102830 0.106703
32.492098 0.104153 0.106627
32.502964 0.104306 0.106555
32.513830 0.100800 0.106488
32.524697 0.101169 0.106424
32.535563 0.103845 0.106363
32.546430 0.106337 0.106306
32.557296 0.106398 0.106253
32.568163 0.104368 0.106202
32.579029 0.105045 0.106154
32.589896 0.105783 0.106108
32.600762 0.105506 0.106065
32.611628 0.104399 0.106025
32.622495 0.104768 0.105987
32.633361 0.104153 0.105950
32.644228 0.104614 0.105916
32.655094 0.104337 0.105884
32.665961 0.106644 0.105854
32.676827 0.105475 0.105825
32.687694 0.107751 0.105798
32.698560 0.108890 0.105773
32.709426 0.103968 0.105749
32.720293 0.101476 0.105727
32.731159 0.103660 0.105706
32.742026 0.105906 0.105686
32.752892 0.104060 0.105667
32.763759 0.105844 0.105650
32.774625 0.106460 0.105634
32.785491 0.103107 0.105619
32.796358 0.103906 0.105605
32.807224 0.103384 0.105592
32.818091 0.107659 0.105580
32.828957 0.106736 0.105569
32.839824 0.106675 0.105559
32.850690 0.109136 0.105550
32.861557 0.102799 0.105542
32.872423 0.105352 0.105534
32.883289 0.104583 0.105528
32.894156 0.104645 0.105522
32.905022 0.103999 0.105517
32.915889 0.104460 0.105512
32.926755 0.105691 0.105508
32.937622 0.106490 0.105505
32.948488 0.104337 0.105503
32.959354 0.103322 0.105501
32.970221 0.106921 0.105500
32.981087 0.104675 0.105499
32.991954 0.103537 0.105499
33.002820 0.105814 0.105500
33.013687 0.103537 0.105501
33.024553 0.103845 0.105502
33.035420 0.105198 0.105505
33.046286 0.104614 0.105507
33.057152 0.104091 0.105511
33.068019 0.106152 0.105514
33.078885 0.103660 0.105519
33.089752 0.105014 0.105523
33.100618 0.103906 0.105529
33.111485 0.105875 0.105534
33.122351 0.103937 0.105540
33.133218 0.106213 0.105547
33.144084 0.100092 0.105554
33.154950 0.104952 0.105562
33.165817 0.103045 0.105570
33.176683 0.107075 0.105578
33.187550 0.105045 0.105587
33.198416 0.107721 0.105596
33.209283 0.106429 0.105606
33.220149 0.106829 0.105616
33.231015 0.104799 0.105627
33.241882 0.106644 0.105638
33.252748 0.104583 0.105649
33.263615 0.105106 0.105661
33.274481 0.104768 0.105673
33.285348 0.105260 0.105686
33.296214 0.104122 0.105699
33.307081 0.101907 0.105713
33.317947 0.104583 0.105727
33.328813 0.106952 0.105742
33.339680 0.106121 0.105757
33.350546 0.102799 0.105772
33.361413 0.103630 0.105788
33.372279 0.107413 0.105805
33.383146 0.102522 0.105822
33.394012 0.104122 0.105839
33.404879 0.105321 0.105857
33.415745 0.104183 0.105875
33.426611 0.103845 0.105894
33.437478 0.105967 0.105914
33.448344 0.104245 0.105934
33.459211 0.104891 0.105955
33.470077 0.107167 0.105976
33.480944 0.103261 0.105997
33.491810 0.104060 0.106020
33.502676 0.102092 0.106043
33.513543 0.105352 0.106066
33.524409 0.105168 0.106091
33.535276 0.105660 0.106115
33.546142 0.102830 0.106141
33.557009 0.105383 0.106167
33.567875 0.102030 0.106194
33.578742 0.104214 0.106222
33.589608 0.104399 0.106251
33.600474 0.103599 0.106280
33.611341 0.104614 0.106311
33.622207 0.107659 0.106342
33.633074 0.103722 0.106374
33.643940 0.102891 0.106407
33.654807 0.105875 0.106441
33.665673 0.106090 0.106476
33.676540 0.104245 0.106512
33.687406 0.105783 0.106549
33.698272 0.105444 0.106588
33.709139 0.105568 0.106628
33.720005 0.102399 0.106668
33.730872 0.101876 0.106711
33.741738 0.107044 0.106755
33.752605 0.107751 0.106800
33.763471 0.108121 0.106847
33.774338 0.104860 0.106895
33.785204 0.105598 0.106945
33.796070 0.105444 0.106997
33.806937 0.105260 0.107051
33.817803 0.107628 0.107107
33.828670 0.111504 0.107165
33.839536 0.105906 0.107225
33.850403 0.104368 0.107288
33.861269 0.107782 0.107353
33.872135 0.105014 0.107421
33.883002 0.104583 0.107492
33.893868 0.106613 0.107566
33.904735 0.104276 0.107643
33.915601 0.105321 0.107723
33.926468 0.109935 0.107807
33.937334 0.107659 0.107895
33.948201 0.108367 0.107987
33.959067 0.104645 0.108084
33.969933 0.105906 0.108185
33.980800 0.109289 0.108292
33.991666 0.106213 0.108404
34.002533 0.105967 0.108522
34.013399 0.107013 0.108646
34.024266 0.105998 0.108777
34.035132 0.108428 0.108916
34.045998 0.108643 0.109063
34.056865 0.103568 0.109218
34.067731 0.108520 0.109383
34.078598 0.106706 0.109559
34.089464 0.111258 0.109745
34.100331 0.108890 0.109944
34.111197 0.105752 0.110156
34.122064 0.108613 0.110383
34.132930 0.109259 0.110625
34.143796 0.106706 0.110886
34.154663 0.113134 0.111167
34.165529 0.106982 0.111469
34.176396 0.107444 0.111797
34.187262 0.113104 0.112152
34.198129 0.110827 0.112539
34.208995 0.112735 0.112963
34.219862 0.114611 0.113428
34.230728 0.112119 0.113944
34.241594 0.111074 0.114517
34.252461 0.113565 0.115160
34.263327 0.117748 0.115885
34.274194 0.118148 0.116711
34.285060 0.116641 0.117657
34.295927 0.123962 0.118747
34.306793 0.129253 0.120013
34.317659 0.127592 0.121486
34.328526 0.129099 0.123207
34.339392 0.134728 0.125219
34.350259 0.143371 0.127568
34.361125 0.145401 0.130305
34.371992 0.149308 0.133481
34.382858 0.155152 0.137143
34.393725 0.166533 0.141338
34.404591 0.168656 0.146103
34.415457 0.179945 0.151462
34.426324 0.186035 0.157424
34.437190 0.190803 0.163972
34.448057 0.197939 0.171059
34.458923 0.205506 0.178589
34.469790 0.210274 0.186408
34.480656 0.218148 0.194287
34.491523 0.221563 0.201906
34.502389 0.223870 0.208857
34.513255 0.225623 0.214668
34.524122 0.216918 0.218860
34.534988 0.221040 0.221038
34.545855 0.214580 0.220978
34.556721 0.211781 0.218689
34.567588 0.202891 0.214409
34.578454 0.192894 0.208545
34.589320 0.178068 0.201575
34.600187 0.169579 0.193968
34.611053 0.166226 0.186126
34.621920 0.156659 0.178361
34.632786 0.153245 0.170898
34.643653 0.148139 0.163886
34.654519 0.142387 0.157416
34.665386 0.135743 0.151535
34.676252 0.131313 0.146257
34.687118 0.124608 0.141573
34.697985 0.122916 0.137456
34.708851 0.120148 0.133868
34.719718 0.117256 0.130764
34.730584 0.113996 0.128095
34.741451 0.115441 0.125811
34.752317 0.114396 0.123861
34.763184 0.112581 0.122199
34.774050 0.109166 0.120782
34.784916 0.111843 0.119571
34.795783 0.111504 0.118532
34.806649 0.111658 0.117637
34.817516 0.110704 0.116861
34.828382 0.109628 0.116183
34.839249 0.112735 0.115588
34.850115 0.109782 0.115062
34.860982 0.110674 0.114593
34.871848 0.108336 0.114174
34.882714 0.111781 0.113797
34.893581 0.107998 0.113456
34.904447 0.112396 0.113147
34.915314 0.109043 0.112866
34.926180 0.108397 0.112610
34.937047 0.106060 0.112376
34.947913 0.105352 0.112162
34.958779 0.106183 0.111967
34.969646 0.105660 0.111787
34.980512 0.106337 0.111623
34.991379 0.106429 0.111473
35.002245 0.106982 0.111335
35.013112 0.107690 0.111209
35.023978 0.102738 0.111094
35.034845 0.107690 0.110988
35.045711 0.106060 0.110892
35.056577 0.107167 0.110804
35.067444 0.105783 0.110725
35.078310 0.105321 0.110652
35.089177 0.106613 0.110587
35.100043 0.107567 0.110529
35.110910 0.108213 0.110476
35.121776 0.105045 0.110429
35.132643 0.108182 0.110388
35.143509 0.105691 0.110353
35.154375 0.106521 0.110322
35.165242 0.105783 0.110295
35.176108 0.112089 0.110274
35.186975 0.106367 0.110256
35.197841 0.108213 0.110243
35.208708 0.107936 0.110234
35.219574 0.110458 0.110229
35.230440 0.108951 0.110227
35.241307 0.107229 0.110229
35.252173 0.110181 0.110235
35.263040 0.109351 0.110244
35.273906 0.109320 0.110257
35.284773 0.105660 0.110272
35.295639 0.106183 0.110292
35.306506 0.108090 0.110314
35.317372 0.109443 0.110340
35.328238 0.107106 0.110369
35.339105 0.105998 0.110401
35.349971 0.106152 0.110436
35.360838 0.109536 0.110475
35.371704 0.106029 0.110516
35.382571 0.108767 0.110561
35.393437 0.107998 0.110610
35.404303 0.107444 0.110662
35.415170 0.110397 0.110717
35.426036 0.111197 0.110776
35.436903 0.109382 0.110838
35.447769 0.107136 0.110904
35.458636 0.108890 0.110974
35.469502 0.107905 0.111048
35.480369 0.108244 0.111125
35.491235 0.109843 0.111207
35.502101 0.110028 0.111294
35.512968 0.108613 0.111385
35.523834 0.107936 0.111481
35.534701 0.107598 0.111582
35.545567 0.109412 0.111688
35.556434 0.107628 0.111801
35.567300 0.109566 0.111919
35.578167 0.109105 0.112044
35.589033 0.110274 0.112176
35.599899 0.107567 0.112316
35.610766 0.110181 0.112464
35.621632 0.108551 0.112621
35.632499 0.111627 0.112789
35.643365 0.108305 0.112966
35.654232 0.111689 0.113156
35.665098 0.108213 0.113358
35.675964 0.109259 0.113573
35.686831 0.108459 0.113803
35.697697 0.110212 0.114049
35.708564 0.113104 0.114310
35.719430 0.109289 0.114590
35.730297 0.107536 0.114887
35.741163 0.110766 0.115202
35.752030 0.110704 0.115536
35.762896 0.111535 0.115888
35.773762 0.111596 0.116257
35.784629 0.110920 0.116641
35.795495 0.116703 0.117039
35.806362 0.112796 0.117448
35.817228 0.114426 0.117869
35.828095 0.110981 0.118303
35.838961 0.117656 0.118751
35.849828 0.116795 0.119217
35.860694 0.114396 0.119705
35.871560 0.117287 0.120220
35.882427 0.118241 0.120764
35.893293 0.118394 0.121340
35.904160 0.117656 0.121949
35.915026 0.122270 0.122596
35.925893 0.122424 0.123283
35.936759 0.121686 0.124018
35.947626 0.119963 0.124809
35.958492 0.120517 0.125668
35.969358 0.123008 0.126606
35.980225 0.123685 0.127636
35.991091 0.126730 0.128772
36.001958 0.125008 0.130027
36.012824 0.133559 0.131416
36.023691 0.129837 0.132956
36.034557 0.130145 0.134665
36.045423 0.131436 0.136566
36.056290 0.133620 0.138691
36.067156 0.138111 0.141079
36.078023 0.144817 0.143780
36.088889 0.144786 0.146857
36.099756 0.151707 0.150385
36.110622 0.154445 0.154448
36.121489 0.159520 0.159139
36.132355 0.164196 0.164556
36.143221 0.169117 0.170800
36.154088 0.179606 0.177969
36.164954 0.188342 0.186153
36.175821 0.191541 0.195431
36.186687 0.205537 0.205857
36.197554 0.220486 0.217459
36.208420 0.236297 0.230216
36.219287 0.248631 0.244048
36.230153 0.255583 0.258791
36.241019 0.278560 0.274185
36.251886 0.292648 0.289861
36.262752 0.306121 0.305352
36.273619 0.320117 0.320131
36.284485 0.335281 0.333672
36.295352 0.345217 0.345508
36.306218 0.351953 0.355267
36.317084 0.358536 0.362684
36.327951 0.376807 0.367575
36.338817 0.376069 0.369821
36.349684 0.382805 0.369369
36.360550 0.379514 0.366228
36.371417 0.363550 0.360474
36.382283 0.359243 0.352248
36.393150 0.344878 0.341760
36.404016 0.322424 0.329313
36.414882 0.307259 0.315315
36.425749 0.287481 0.300259
36.436615 0.271793 0.284680
36.447482 0.254814 0.269089
36.458348 0.241495 0.253924
36.469215 0.230452 0.239518
36.480081 0.215195 0.226100
36.490947 0.205691 0.213800
36.501814 0.190034 0.202675
36.512680 0.178222 0.192725
36.523547 0.170348 0.183912
36.534413 0.157736 0.176170
36.545280 0.149800 0.169418
36.556146 0.144417 0.163566
36.567013 0.140049 0.158520
36.577879 0.141926 0.154188
36.588745 0.132113 0.150480
36.599612 0.134851 0.147315
36.610478 0.133344 0.144615
36.621345 0.128668 0.142314
36.632211 0.131006 0.140353
36.643078 0.126823 0.138679
36.653944 0.127069 0.137251
36.664811 0.126023 0.136030
36.675677 0.126976 0.134989
36.686543 0.123654 0.134101
36.697410 0.123716 0.133346
36.708276 0.126269 0.132710
36.719143 0.125746 0.132178
36.730009 0.128145 0.131742
36.740876 0.124054 0.131392
36.751742 0.122947 0.131122
36.762608 0.123285 0.130929
36.773475 0.126792 0.130807
36.784341 0.126115 0.130755
36.795208 0.125561 0.130770
36.806074 0.124239 0.130852
36.816941 0.123008 0.131000
36.827807 0.127192 0.131214
36.838674 0.123224 0.131495
36.849540 0.122424 0.131845
36.860406 0.126423 0.132266
36.871273 0.129037 0.132760
36.882139 0.133282 0.133332
36.893006 0.126361 0.133985
36.903872 0.129652 0.134725
36.914739 0.131775 0.135559
36.925605 0.134389 0.136493
36.936472 0.133344 0.137537
36.947338 0.137588 0.138702
36.958204 0.139588 0.140003
36.969071 0.136512 0.141455
36.979937 0.143033 0.143079
36.990804 0.139619 0.144902
37.001670 0.150938 0.146955
37.012537 0.149646 0.149278
37.023403 0.155214 0.151921
37.034270 0.157982 0.154946
37.045136 0.159428 0.158428
37.056002 0.166872 0.162458
37.066869 0.174715 0.167147
37.077735 0.183420 0.172622
37.088602 0.189480 0.179033
37.099468 0.197170 0.186548
37.110335 0.207229 0.195352
37.121201 0.220332 0.205644
37.132067 0.236881 0.217633
37.142934 0.251277 0.231526
37.153800 0.266318 0.247523
37.164667 0.284189 0.265800
37.175533 0.301753 0.286495
37.186400 0.326084 0.309694
37.197266 0.348847 0.335399
37.208133 0.367364 0.363505
37.218999 0.396678 0.393752
37.229865 0.415226 0.425677
37.240732 0.444140 0.458548
37.251598 0.465241 0.491294
37.262465 0.490034 0.522471
37.273331 0.512858 0.550283
37.284198 0.536173 0.572725
37.295064 0.560381 0.587868
37.305931 0.571332 0.594236
37.316797 0.587081 0.591162
37.327663 0.591879 0.578969
37.338530 0.593510 0.558874
37.349396 0.589849 0.532689
37.360263 0.581821 0.502426
37.371129 0.574900 0.469980
37.381996 0.547647 0.436926
37.392862 0.527868 0.404468
37.403728 0.507721 0.373455
37.414595 0.489296 0.344438
37.425461 0.458351 0.317745
37.436328 0.439711 0.293531
37.447194 0.416241 0.271830
37.458061 0.394986 0.252584
37.468927 0.377022 0.235670
37.479794 0.341464 0.220924
37.490660 0.322209 0.208153
37.501526 0.294002 0.197152
37.512393 0.279729 0.187710
37.523259 0.258444 0.179626
37.534126 0.246017 0.172706
37.544992 0.228391 0.166777
37.555859 0.215380 0.161681
37.566725 0.202584 0.157283
37.577591 0.194986 0.153466
37.588458 0.189050 0.150132
37.599324 0.176469 0.147199
37.610191 0.171209 0.144601
37.621057 0.162565 0.142282
37.631924 0.159982 0.140200
37.642790 0.159243 0.138318
37.653657 0.150477 0.136609
37.664523 0.149400 0.135048
37.675389 0.149923 0.133619
37.686256 0.142879 0.132304
37.697122 0.142356 0.131090
37.707989 0.136850 0.129968
37.718855 0.134759 0.128928
37.729722 0.134328 0.127961
37.740588 0.131959 0.127062
37.751455 0.130852 0.126223
37.762321 0.131344 0.125440
37.773187 0.128760 0.124708
37.784054 0.126392 0.124022
37.794920 0.121286 0.123379
37.805787 0.126915 0.122776
37.816653 0.123316 0.122208
37.827520 0.123808 0.121675
37.838386 0.120794 0.121172
37.849252 0.117841 0.120697
37.860119 0.115841 0.120250
37.870985 0.119256 0.119827
37.881852 0.118302 0.119427
37.892718 0.118579 0.119048
37.903585 0.117102 0.118689
37.914451 0.116364 0.118349
37.925318 0.119809 0.118026
37.936184 0.115718 0.117719
37.947050 0.116610 0.117428
37.957917 0.113288 0.117150
37.968783 0.117994 0.116886
37.979650 0.113565 0.116635
37.990516 0.113811 0.116396
38.001383 0.116764 0.116167
38.012249 0.112827 0.115949
38.023116 0.111935 0.115741
38.033982 0.111596 0.115543
38.044848 0.112888 0.115353
38.055715 0.111596 0.115171
38.066581 0.113719 0.114998
38.077448 0.112796 0.114832
38.088314 0.112150 0.114673
38.099181 0.112027 0.114520
38.110047 0.109013 0.114374
38.120914 0.110489 0.114234
38.131780 0.111012 0.114100
38.142646 0.111104 0.113972
38.153513 0.109289 0.113848
38.164379 0.108613 0.113730
38.175246 0.111104 0.113616
38.186112 0.110397 0.113507
38.196979 0.109874 0.113403
38.207845 0.110274 0.113302
38.218711 0.110243 0.113206
38.229578 0.110366 0.113113
38.240444 0.112396 0.113024
38.251311 0.110489 0.112938
38.262177 0.111135 0.112856
38.273044 0.108367 0.112777
38.283910 0.110151 0.112701
38.294777 0.111320 0.112628
38.305643 0.109474 0.112558
38.316509 0.110981 0.112491
38.327376 0.113104 0.112427
38.338242 0.109382 0.112365
38.349109 0.114057 0.112305
38.359975 0.111812 0.112249
38.370842 0.112858 0.112194
38.381708 0.108582 0.112142
38.392575 0.109136 0.112092
38.403441 0.109136 0.112044
38.414307 0.110858 0.111998
38.425174 0.107936 0.111954
38.436040 0.112827 0.111912
38.446907 0.111135 0.111872
38.457773 0.109013 0.111835
38.468640 0.109043 0.111798
38.479506 0.111320 0.111764
38.490372 0.110581 0.111732
38.501239 0.112335 0.111701
38.512105 0.110981 0.111672
38.522972 0.110366 0.111645
38.533838 0.109474 0.111619
38.544705 0.108182 0.111596
38.555571 0.110612 0.111573
38.566438 0.111473 0.111553
38.577304 0.110028 0.111534
38.588170 0.108336 0.111517
38.599037 0.113288 0.111501
38.609903 0.110489 0.111487
38.620770 0.110827 0.111475
38.631636 0.111227 0.111465
38.642503 0.111289 0.111456
38.653369 0.111289 0.111448
38.664235 0.105168 0.111443
38.675102 0.111535 0.111439
38.685968 0.108736 0.111437
38.696835 0.111166 0.111437
38.707701 0.111012 0.111439
38.718568 0.109197 0.111443
38.729434 0.110920 0.111448
38.740301 0.110581 0.111456
38.751167 0.112981 0.111466
38.762033 0.110797 0.111478
38.772900 0.109136 0.111492
38.783766 0.107628 0.111509
38.794633 0.110458 0.111528
38.805499 0.111719 0.111550
38.816366 0.107229 0.111575
38.827232 0.111320 0.111602
38.838099 0.112488 0.111633
38.848965 0.112981 0.111667
38.859831 0.112888 0.111704
38.870698 0.110551 0.111746
38.881564 0.111381 0.111791
38.892431 0.115903 0.111840
38.903297 0.108890 0.111894
38.914164 0.112335 0.111953
38.925030 0.111135 0.112018
38.935896 0.111904 0.112089
38.946763 0.116672 0.112166
38.957629 0.110643 0.112251
38.968496 0.113934 0.112344
38.979362 0.115226 0.112447
38.990229 0.113380 0.112561
39.001095 0.114334 0.112687
39.011962 0.111074 0.112828
39.022828 0.110397 0.112985
39.033694 0.109628 0.113162
39.044561 0.113227 0.113362
39.055427 0.114488 0.113589
39.066294 0.113842 0.113847
39.077160 0.117533 0.114141
39.088027 0.113565 0.114478
39.098893 0.113903 0.114863
39.109760 0.113996 0.115302
39.120626 0.114396 0.115804
39.131492 0.115257 0.116374
39.142359 0.118056 0.117020
39.153225 0.115226 0.117747
39.164092 0.115872 0.118563
39.174958 0.119840 0.119469
39.185825 0.120025 0.120469
39.196691 0.122947 0.121560
39.207558 0.119717 0.122735
39.218424 0.122885 0.123981
39.229290 0.123870 0.125279
39.240157 0.120025 0.126598
39.251023 0.124392 0.127904
39.261890 0.125838 0.129161
39.272756 0.126453 0.130336
39.283623 0.124331 0.131411
39.294489 0.128730 0.132381
39.305355 0.129591 0.133258
39.316222 0.135589 0.134060
39.327088 0.134143 0.134807
39.337955 0.133282 0.135511
39.348821 0.136266 0.136179
39.359688 0.138696 0.136814
39.370554 0.141372 0.137422
39.381421 0.147124 0.138023
39.392287 0.151584 0.138645
39.403153 0.152815 0.139325
39.414020 0.152753 0.140098
39.424886 0.156690 0.140987
39.435753 0.159828 0.141997
39.446619 0.163211 0.143110
39.457486 0.164103 0.144284
39.468352 0.166533 0.145459
39.479219 0.170409 0.146565
39.490085 0.171332 0.147535
39.500951 0.178930 0.148321
39.511818 0.173547 0.148897
39.522684 0.175269 0.149263
39.533551 0.182682 0.149442
39.544417 0.177607 0.149470
39.555284 0.180191 0.149394
39.566150 0.179176 0.149259
39.577016 0.178222 0.149104
39.587883 0.179883 0.148951
39.598749 0.177884 0.148800
39.609616 0.176315 0.148623
39.620482 0.174931 0.148371
39.631349 0.167364 0.147977
39.642215 0.165118 0.147372
39.653082 0.162719 0.146498
39.663948 0.158321 0.145318
39.674814 0.158290 0.143825
39.685681 0.154537 0.142045
39.696547 0.151861 0.140034
39.707414 0.147585 0.137869
39.718280 0.148908 0.135629
39.729147 0.141833 0.133389
39.740013 0.140141 0.131211
39.750879 0.138819 0.129141
39.761746 0.136942 0.127207
39.772612 0.134020 0.125428
39.783479 0.134143 0.123810
39.794345 0.135589 0.122354
39.805212 0.132144 0.121054
39.816078 0.125315 0.119903
39.826945 0.123685 0.118889
39.837811 0.120148 0.118001
39.848677 0.123347 0.117227
